date,symbol,sector,dir,r1_pct,entry,net_ret_pct,stopped
2026-02-03,ONGC,OIL & GAS,SHORT,-6.27,251.25,-2.1,True
2026-02-03,OIL,OIL & GAS,SHORT,-6.04,479.20001220703125,-2.1,True
2026-02-03,GODFRYPHLP,FMCG,SHORT,-4.96,1934.5999755859375,-2.1,True
2026-02-04,OIL,OIL & GAS,LONG,4.94,510.0,-0.571,False
2026-02-04,ONGC,OIL & GAS,LONG,4.49,267.8999938964844,-0.399,False
2026-02-04,NMDC,METAL,LONG,4.0,84.69000244140625,1.329,False
2026-02-04,INFY,IT,SHORT,-6.36,1550.5999755859375,0.9,False
2026-02-04,COFORGE,IT,SHORT,-5.87,1607.9000244140625,-0.585,False
2026-02-04,PERSISTENT,IT,SHORT,-5.56,5921.5,-1.172,False
2026-02-05,HINDZINC,METAL,SHORT,-5.68,603.0,-1.427,False
2026-02-05,VEDL,METAL,SHORT,-5.43,651.0,-0.707,False
2026-02-05,HINDALCO,METAL,SHORT,-3.4,932.1500244140625,-0.438,False
2026-02-06,COFORGE,IT,SHORT,-3.71,1542.0999755859375,-0.34,False
2026-02-09,KALYANKJIL,CONSUMER DUR,LONG,10.79,421.54998779296875,3.684,False
2026-02-09,GODREJPROP,REALTY,LONG,5.89,1800.0,-0.011,False
2026-02-09,IDEA,TELECOM,LONG,3.05,11.470000267028809,0.946,False
2026-02-10,TATASTEEL,METAL,LONG,3.69,208.83999633789062,-0.493,False
2026-02-11,EICHERMOT,AUTO,LONG,6.0,7748.5,0.281,False
2026-02-11,APOLLOHOSP,PHARMA,LONG,4.77,7563.5,-0.933,False
2026-02-11,MOTHERSON,AUTO,LONG,4.36,135.07000732421875,-2.1,True
2026-02-11,BHEL,INFRA,SHORT,-5.26,261.1499938964844,0.245,False
2026-02-11,PREMIERENE,REALTY,SHORT,-4.03,789.0,0.882,False
2026-02-12,COFORGE,IT,SHORT,-4.47,1449.699951171875,1.818,False
2026-02-12,INFY,IT,SHORT,-4.36,1406.9000244140625,1.343,False
2026-02-12,WIPRO,IT,SHORT,-4.08,220.42999267578125,0.526,False
2026-02-13,INFY,IT,SHORT,-6.08,1299.9000244140625,-2.1,True
2026-02-13,HINDALCO,METAL,SHORT,-5.88,907.7000122070312,-0.392,False
